CALENDARYEAR,MONTHNUMBEROFYEAR,DAYNUMBEROFMONTH,CUSTOMERKEY,FIRSTNAME,LASTNAME,YEARLYINCOME,BIRTHDATE,GENDER,TOTAL_QUANTITY
2007,4,27,24247,George,Sara,20000,1951-06-24,M,1
2007,2,15,27267,Emily,Davis,60000,1973-08-24,F,1
2007,11,10,22130,Xavier,Bryant,70000,1942-08-28,M,2
2007,8,12,11691,Kaitlyn,Wilson,40000,1968-01-03,F,3
2007,12,12,12449,Dylan,Brown,60000,1962-03-09,M,3
2007,11,7,22173,Bianca,Cai,30000,1956-04-20,F,3
2007,12,6,22610,Brent,Chen,30000,1974-10-17,M,2
2007,8,6,15820,Chase,Ward,30000,1984-10-02,M,2
2007,10,29,15885,Garrett,Sanchez,60000,1950-05-18,M,4
2007,12,24,12204,Bradley,Jai,120000,1942-02-02,M,4
2007,7,8,27949,Jason,Russell,170000,1957-02-26,M,3
2007,9,3,23115,Stephanie,Nicholls,60000,1980-07-17,F,2
2007,9,3,11754,Janet,Ortega,90000,1974-07-08,F,1
2007,12,9,29111,Dale,Anand,70000,1977-11-25,M,4
2007,10,14,27859,Danny,Carlson,20000,1946-12-25,M,2
2007,4,25,19426,Brian,Stewart,30000,1974-06-14,M,1
2007,9,8,25674,Reginald,Navarro,30000,1980-07-26,M,2
2007,6,1,17963,Natalie,Collins,30000,1973-06-10,F,1
2007,8,30,13520,Carol,Nelson,10000,1982-02-08,F,3
2007,2,12,27050,Chloe,Turner,40000,1962-02-05,F,1
2007,12,19,12682,Kari,Subram,100000,1977-06-14,F,1
2007,9,15,19025,Aaron,Roberts,60000,1956-11-05,M,2
2007,8,3,17074,Ruben,Malhotra,60000,1968-02-24,M,2
2007,10,8,21780,Pedro,Gonzalez,70000,1951-02-23,M,4
2007,12,27,13904,Natalie,Thompson,80000,1973-03-09,F,1
2007,11,16,12957,Isabella,Lopez,70000,1966-08-26,F,1
2007,9,21,14553,Leah,Ma,20000,1944-10-03,F,2
2007,10,7,14712,Eugene,Liu,30000,1975-11-22,M,1
2007,12,20,26498,Ethan,Hayes,60000,1952-10-26,M,4
2007,9,29,16340,Sean,Mitchell,20000,1984-12-24,M,4
2007,9,16,16772,Morgan,Parker,50000,1976-01-15,F,2
2007,8,30,19860,Sara,Young,70000,1951-10-13,F,3
2007,11,29,22585,Kelvin,He,30000,1965-07-20,M,3
2007,10,6,20129,Nicole,Stewart,60000,1975-10-19,F,2
2007,12,12,22224,Katherine,Alexander,90000,1961-03-03,F,5
2007,7,11,23310,Sydney,Wood,40000,1950-08-15,F,4
2007,7,31,20037,Alyssa,Sanchez,70000,1972-03-10,F,3
2007,8,3,19403,Morgan,Cook,60000,1971-06-04,F,2
2007,12,31,27428,Paige,Foster,40000,1954-03-11,F,2
2007,8,8,26573,Samantha,Clark,40000,1979-05-18,F,3
2007,10,16,11277,Charles,Jackson,80000,1967-06-10,M,3
2007,10,10,16522,Casey,Pal,10000,4262-11-20,F,1
2007,12,30,14427,Emmanuel,Patel,130000,1960-05-08,M,6
2007,10,5,29434,Donna,Yuan,10000,1966-10-02,F,4
2007,12,25,22411,Amy,He,20000,1982-11-05,F,4
2007,10,2,22208,Candice,Liang,110000,1963-10-11,F,3
2007,10,28,19627,Kari,Blanco,70000,1964-02-04,F,2
2007,8,14,11329,Andy,Alvarez,90000,1944-07-25,M,1
2007,3,23,14305,Brendan,Shen,60000,1966-07-11,M,1
2007,10,11,15024,Nathan,Jones,30000,1956-11-13,M,3
2007,1,24,12291,Johnathan,Suri,90000,1948-04-19,M,1
2007,10,22,21324,Chloe,Baker,110000,1964-02-09,F,3
2007,4,6,15015,Randy,Liu,30000,1954-05-06,M,1
2007,11,27,19564,Lawrence,Gutierrez,60000,1972-12-15,M,3
2007,1,12,13618,Jay,Raman,70000,1980-11-14,M,1
2007,12,3,14497,Allison,Scott,40000,1956-10-03,F,2
2007,11,10,25080,Marissa,Long,70000,1966-01-15,F,4
2007,8,19,13485,Thomas,Allen,130000,1941-10-25,M,3
2007,9,22,12328,Eugene,Zhao,130000,1954-03-18,M,3
2007,9,12,23089,Lucas,Walker,40000,1981-11-22,M,3
2007,12,16,28865,Alex,Reed,50000,1978-01-05,M,3
2007,8,14,21252,Luis,Chen,30000,1983-02-16,M,2
2007,10,8,23752,Devin,Torres,40000,1978-12-05,M,3
2007,7,9,28207,Larry,Moreno,80000,1974-05-11,M,4
2007,9,30,11253,José,Hernandez,60000,1937-02-28,M,3
2007,12,1,24391,Marissa,Washington,60000,1960-03-27,F,3
2007,11,7,13411,Jacquelyn,Blanco,130000,1959-07-03,F,2
2007,12,9,14675,Brandi,Gomez,70000,1971-08-06,F,3
2007,12,4,17770,Grant,Xie,10000,1956-04-09,M,3
2007,6,14,13254,Beth,Gomez,150000,1962-01-23,F,1
2007,3,11,17943,Joe,Romero,30000,1963-01-19,M,1
2007,11,10,19949,Niñia,Anand,70000,1980-12-26,F,2
2007,10,20,14860,Arturo,Chande,40000,1956-06-17,M,2
2007,12,16,25957,Stephanie,Washington,60000,1980-07-10,F,4
2007,8,8,21887,Ashley,White,80000,2007-07-20,F,2
2007,10,6,18603,Gabrielle,Henderson,60000,1968-03-12,F,3
2007,10,15,20676,Carlos,Parker,60000,1970-09-21,M,2
2007,12,28,22292,Stacy,Gomez,70000,1967-03-09,F,3
2007,12,5,11775,Sierra,Roberts,50000,1977-05-25,F,3
2007,10,26,13231,Alexia,Ross,40000,1952-10-11,F,1
2007,8,31,14266,Cory,Patel,30000,2966-11-20,M,2
2007,11,15,14847,Vadim,Sazanovich,20000,1978-03-12,F,2
2007,11,17,22715,Marcus,Watson,90000,1969-11-18,M,2
2007,12,20,11454,Melinda,Navarro,80000,1978-04-22,F,2
2007,5,30,19289,Johnathan,Patel,30000,1963-10-26,M,1
2007,12,24,19657,Emily,Griffin,80000,1976-03-22,F,5
2007,8,29,19220,Mariah,Sanchez,30000,1961-01-07,F,3
2007,11,12,12283,Todd,Zeng,20000,1973-08-10,M,3
2007,10,28,26432,Isabel,Simmons,80000,1979-11-21,F,2
2007,6,21,27471,Susan,Gao,20000,1952-03-17,F,1
2007,12,8,14356,Isabella,Baker,100000,1971-07-19,F,3
2007,8,17,26551,Noah,Moore,40000,1981-09-20,M,1
2007,8,25,15816,Victoria,Miller,40000,1980-05-20,F,3
2007,11,21,19676,Diana,Gutierrez,20000,1950-09-15,F,3
2007,11,14,25676,Mackenzie,Scott,30000,1980-08-13,F,3
2007,5,7,24302,Cesar,Kapoor,70000,1961-01-28,M,1
2007,11,16,26559,Marshall,Ye,10000,1953-05-16,M,2
2007,10,15,12533,Luis,Washington,170000,1944-11-07,M,3
2007,12,17,11104,Edgar,Sara,70000,1968-03-11,M,2
2007,10,15,19921,Cara,Cai,110000,1950-02-05,F,3
2007,9,6,29224,Kaylee,Bailey,70000,1960-07-08,F,2
2007,9,22,15759,Erin,Brooks,80000,1977-11-07,F,3
2007,12,29,13615,Jacquelyn,Rowe,60000,1979-03-27,F,2
2007,8,10,12050,Aaron,Young,110000,1971-09-14,M,5
2007,12,16,23154,Connor,Phillips,50000,1973-09-27,M,3
2007,11,6,23822,Sierra,Campbell,40000,1977-09-02,F,3
2007,11,12,27940,Ross,Suarez,130000,1950-10-28,M,2
2007,9,18,18739,Christy,Pal,60000,1965-06-27,F,4
2007,12,6,25398,Thomas,Jones,70000,1975-06-24,M,2
2007,2,15,14215,Stacey,Yang,90000,1979-06-05,F,1
2007,10,23,18195,Walter,Sanz,70000,1978-08-20,M,1
2007,5,11,19502,Felicia,Carlson,40000,1966-02-03,F,1
2007,5,6,27557,Richard,Thomas,60000,1964-11-15,M,1
2007,8,24,11566,April,Shan,40000,1971-09-02,F,3
2007,10,6,15883,Tristan,Coleman,60000,1949-11-13,M,4
2007,12,11,20307,Natalie,Blue,30000,1983-03-23,F,2
2007,9,9,13983,Logan,Collins,20000,1948-06-05,M,7
2007,11,4,24350,Eduardo,Simmons,40000,1931-06-14,M,3
2007,4,9,13910,Isabelle,Butler,80000,1969-03-09,F,1
2007,3,10,14279,Taylor,Barnes,130000,1962-08-04,F,1
2007,7,27,24420,Marcus,Price,80000,1959-10-27,M,2
2007,12,5,26947,Suzanne,Ma,20000,1974-11-10,F,3
2007,9,9,24343,Tyler,Harris,40000,1964-03-08,M,3
2007,7,26,11271,Danielle,Reed,150000,1968-06-05,F,4
2007,9,6,19467,Krista,Alvarez,20000,1968-04-11,F,3
2007,10,3,24471,Ricardo,Chande,70000,1968-06-03,M,1
2007,12,9,27865,Destiny,Butler,10000,1981-07-28,F,2
2007,10,14,28712,Gregory,Goel,30000,1972-12-06,M,2
2007,10,30,17843,Kelli,Shan,10000,1978-03-01,F,2
2007,3,7,21039,Jill,Ramos,50000,1973-03-05,F,1
2007,11,11,12916,Natalie,Ross,60000,1974-05-23,F,3
2007,9,2,13917,Samuel,Allen,50000,1968-02-17,M,4
2007,8,13,11331,Samantha,Jenkins,90000,1972-07-06,F,4
2007,11,8,14285,Taylor,Hughes,60000,1978-12-04,F,2
2007,12,21,13487,Emily,Martin,150000,1941-08-09,F,3
2007,9,3,23735,Amanda,Washington,60000,1955-07-02,F,2
2007,11,20,11691,Kaitlyn,Wilson,40000,1968-01-03,F,1
2007,9,15,11300,Fernando,Barnes,80000,1964-03-03,M,2
2007,5,5,17831,Noah,Long,30000,1966-08-15,M,1
2007,8,10,18569,Emma,Bryant,60000,1970-04-05,F,1
2007,8,27,18477,Angelica,Hughes,60000,1977-08-10,F,2
2007,1,26,13633,Juan,Ramos,90000,1976-03-12,M,1
2007,11,24,17053,Deanna,Raman,70000,1972-07-28,F,3
2007,9,19,21406,Troy,Chandra,110000,1963-04-12,M,3
2007,12,18,23397,Isabelle,Bryant,60000,1964-04-18,F,2
2007,11,7,24412,Angelica,Patterson,120000,1966-09-01,F,3
2007,12,3,18459,Toni,Sai,30000,1984-01-11,F,4
2007,5,18,24365,Mallory,Navarro,60000,1972-04-27,F,1
2007,12,8,22629,Matthew,Rodriguez,40000,1927-08-03,M,2
2007,12,3,27241,Oscar,Butler,50000,1976-12-17,M,1
2007,7,11,11062,Noah,Powell,40000,1979-09-02,M,3
2007,11,2,13599,Valerie,Zhu,120000,1955-01-15,F,2
2007,12,12,22264,Stephanie,Coleman,60000,1970-11-14,F,3
2007,11,21,26360,Max,Blanco,30000,1971-05-25,M,1
2007,10,9,15057,Regina,Chandra,20000,1963-06-27,F,3
2007,12,4,15816,Victoria,Miller,40000,1980-05-20,F,3
2007,12,8,13147,Cedric,Lin,30000,1984-08-23,M,3
2007,1,12,13650,Jessie,She,110000,1975-01-08,M,1
2007,4,15,27212,Sophia,Roberts,30000,1959-10-17,F,1
2007,6,14,27492,Clayton,Lin,30000,1956-01-26,M,1
2007,12,12,11809,Juan,Gray,60000,1972-01-02,M,3
2007,10,10,23954,Jonathon,Serrano,30000,1980-07-07,M,5
2007,10,31,11147,Ernest,Wu,60000,1943-02-05,M,3
2007,2,9,14046,Cheryl,Sanz,90000,1971-06-04,F,1
2007,3,28,21018,Sheila,Serrano,30000,1964-07-23,F,1
2007,5,2,26310,Kaitlyn,Garcia,60000,1973-09-22,F,1
2007,8,25,14840,Autumn,Zhu,30000,1981-10-23,F,2
2007,9,24,27828,Ernest,Gao,30000,1982-06-26,M,3
2007,12,16,20319,Dylan,Alexander,60000,1975-11-06,M,2
2007,12,8,22408,Clarence,Shan,10000,1983-09-06,M,4
2007,11,26,19630,Jodi,Raje,80000,1960-09-13,F,3
2007,11,23,15124,Wendy,Hernandez,60000,1978-11-18,F,5
2007,12,12,20132,Jenny,Shen,10000,1966-08-08,F,3
2007,11,23,12990,Leslie,Hernandez,100000,1973-10-15,F,1
2007,11,29,17121,Lucas,Bryant,60000,1970-08-20,M,2
2007,8,30,19406,Brooke,Travers,60000,1964-10-08,F,4
2007,1,7,17753,Kendra,Sanz,30000,1964-04-15,F,1
2007,10,27,14294,Steven,Gray,60000,1961-11-22,M,3
2007,6,12,13984,Adrian,Richardson,60000,1983-03-08,M,1
2007,11,28,22402,Clarence,Xie,10000,1984-09-10,M,1
2007,11,2,22756,Jon,Nath,70000,1951-11-07,M,3
2007,12,26,26419,Geoffrey,Suri,100000,1951-04-24,M,2
2007,8,13,22620,Stefanie,Suri,50000,1973-03-13,F,2
2007,9,7,24900,Ebony,Perez,90000,1978-02-01,F,2
2007,4,11,26796,Warren,Raji,40000,1945-03-22,M,1
2007,10,28,11505,Jasmine,Powell,60000,1970-07-07,F,3
2007,10,24,19809,Eric,Sharma,130000,1970-10-24,M,1
2007,12,9,25428,Victoria,Jenkins,70000,1973-07-15,F,2
2007,8,28,18263,Karla,Jai,60000,1968-04-22,F,1
2007,11,20,14562,Bryce,Stewart,50000,1974-04-09,M,2
2007,11,3,22175,Joy,Dominguez,30000,1956-11-05,F,2
2007,2,12,23436,Tanya,Munoz,70000,1972-01-17,F,1
2007,10,5,13768,Ross,Munoz,40000,1972-04-20,M,2
2007,7,17,11107,Bianca,Lin,90000,1963-09-09,F,3
2007,4,2,17981,Fernando,Mitchell,30000,1971-04-23,M,1
2007,11,13,14074,Barbara,Xu,10000,1953-06-07,F,2
2007,11,13,28882,Tasha,Shen,110000,1960-08-03,F,2
2007,11,25,26274,Jennifer,Wood,30000,1961-04-24,F,1
2007,2,18,27045,Angel,Brooks,30000,1962-09-05,M,1
2007,8,26,14425,Victor,Carlson,120000,1961-08-18,M,2
2007,10,21,20671,Ronald,Sanchez,70000,1974-02-13,M,2
2007,9,11,17062,Christy,Lu,80000,1971-11-27,F,3
2007,11,28,13408,Katherine,Gonzales,170000,1961-04-08,F,2
2007,12,10,11711,Daniel,Davis,70000,1966-12-08,M,1
2007,10,23,22780,Jennifer,Rogers,60000,1955-05-17,F,4
2007,12,30,21128,Kenneth,Andersen,30000,1979-06-20,M,1
2007,12,14,28876,Austin,Garcia,130000,1961-10-21,M,2
2007,3,13,17896,Renee,Gutierrez,10000,1958-11-08,F,1
2007,9,10,25532,Warren,Nath,30000,1966-04-02,M,2
2007,8,4,19088,Rafael,Kumar,70000,1978-11-02,M,1
2007,11,21,12409,Savannah,Hill,40000,1979-03-23,F,1
2007,12,4,14006,Brianna,Walker,70000,1981-09-27,F,1
2007,10,18,20352,Melissa,Foster,70000,1959-05-10,F,2
2007,7,1,12132,Kaitlyn,Henderson,110000,1959-11-19,F,4
2007,12,15,13822,Jay,Moyer,40000,1966-06-08,M,4
2007,12,24,23761,Tonya,Pal,20000,1976-07-19,F,3
2007,12,1,13912,Caroline,Simmons,80000,1969-03-20,F,3
2007,12,4,13844,Phillip,Mehta,30000,1979-08-10,M,2
2007,10,2,12355,Monique,Ortega,120000,1977-03-23,F,3
2007,8,26,25759,Savannah,Kelly,20000,1972-02-13,F,1
2007,3,5,27092,Marissa,Ross,70000,1975-03-11,F,1
2007,12,8,21263,Gail,Russell,40000,1979-02-08,F,1
2007,12,10,14203,Seth,Rodriguez,80000,1951-05-14,M,5
2007,10,15,24451,Bailey,Morgan,30000,1953-07-23,F,3
2007,10,8,24351,Brandon,Yang,60000,1964-02-05,M,2
2007,12,23,12115,Chloe,Richardson,70000,1955-02-08,F,1
2007,2,9,12608,Brett,Sanchez,30000,1963-11-09,M,1
2007,11,10,13426,Taylor,Williams,110000,1968-06-12,F,2
2007,6,10,27534,Candace,Chapman,60000,1968-07-21,F,1
2007,12,30,24816,Lauren,Perry,60000,1973-11-19,F,1
2007,8,27,15075,Alexa,Kelly,10000,1924-09-15,F,2
2007,6,12,19048,Bryant,Raman,130000,1950-10-17,M,1
2007,9,8,27173,Suzanne,Ye,10000,1975-12-25,F,3
2007,8,26,12791,Angelica,Foster,60000,1962-09-27,F,2
2007,2,17,17754,Stephanie,King,30000,1964-07-16,F,1
2007,7,15,14945,Samantha,Lewis,10000,1969-12-08,F,3
2007,2,27,23544,Misty,Raje,90000,1962-02-16,F,1
2007,9,7,14259,Antonio,Flores,40000,1957-03-03,M,2
2007,8,7,16209,Carolyn,Alvarez,50000,1974-03-18,F,2
2007,12,12,23155,Victoria,Hall,50000,1973-05-04,F,4
2007,8,14,28631,Isaiah,Phillips,50000,1976-09-19,M,3
2007,12,11,26080,Sydney,Roberts,100000,1966-11-23,F,1
2007,10,21,20353,Allison,Phillips,80000,1958-10-16,F,2
2007,8,14,11115,Alvin,Cai,70000,1966-02-12,M,2
2007,4,28,15033,Dana,Moreno,10000,1980-07-02,F,1
2007,7,8,17512,Cesar,Suri,70000,1960-08-08,M,3
2007,12,4,13782,Kelli,Lu,40000,1971-07-21,F,4
2007,11,17,12812,Brandi,Sanz,20000,1971-08-21,F,3
2007,11,10,19786,Robin,Carlson,80000,1960-07-28,F,1
2007,9,7,27368,Brandy,Gonzalez,100000,1974-09-01,F,3
2007,9,21,27509,Zachary,Johnson,60000,1980-06-18,M,3
2007,2,21,15553,Ivan,Lopez,60000,1971-06-11,M,1
2007,2,5,27017,Jonathan,Thompson,80000,1970-10-17,M,1
2007,4,8,12521,Meredith,Dominguez,10000,1979-01-12,F,1
2007,11,18,15932,Tabitha,Jimenez,130000,1959-09-11,F,2
2007,11,29,11421,Amy,Sun,110000,1950-07-19,F,1
2007,10,7,11649,Ian,White,60000,1973-01-26,M,1
2007,9,11,12188,Ashley,Thomas,110000,1964-05-23,F,2
2007,11,24,22073,Timothy,Sanders,90000,1966-12-25,M,4
2007,12,25,13566,Mikael,Sandberg,10000,1955-06-26,F,2
2007,10,31,23757,James,Roberts,20000,1976-05-11,M,2
2007,9,5,18593,Sydney,Martinez,80000,1969-07-03,F,1
2007,10,19,25659,Lee,Navarro,40000,1966-02-05,M,4
2007,12,28,14292,Isabella,Ross,70000,1961-09-28,F,3
2007,10,28,20376,Destiny,Lewis,70000,1957-11-15,F,2
2007,1,2,19416,Caitlin,Morris,30000,1964-01-21,F,1
2007,12,4,25735,Suzanne,Wu,30000,1964-10-04,F,4
2007,10,17,28106,Chloe,Williams,60000,1981-05-27,F,2
2007,9,22,12431,Wyatt,Thomas,40000,1959-03-21,M,3
2007,11,19,15870,Zoe,Howard,60000,1975-06-02,F,2
2007,9,3,26225,Sergio,Srini,30000,1976-08-11,M,1
2007,10,7,14353,Erin,Reed,40000,1979-06-15,F,2
2007,10,2,12262,Morgan,Sanchez,20000,1964-05-22,F,2
2007,7,24,11244,Alexis,Coleman,170000,1961-11-26,F,2
2007,1,20,13645,Eugene,He,100000,1974-09-16,M,1
2007,10,6,16372,Vanessa,Foster,40000,1961-08-05,F,4
2007,9,18,27740,Jodi,Nath,40000,1983-01-09,F,2
2007,7,3,11261,Stephanie,Collins,130000,1969-04-24,F,2
2007,12,7,20213,Gina,Dominguez,80000,1974-02-09,F,2
2007,10,29,17051,Jessie,Ortega,60000,1972-02-26,F,4
2007,10,28,22888,Abigail,Long,60000,1964-03-04,F,1
2007,9,21,24960,Brianna,Gray,70000,1950-02-08,F,3
2007,8,19,11523,Lucas,Taylor,40000,1960-08-10,M,3
2007,3,6,14381,Alexa,Cooper,70000,1948-12-22,F,1
2007,9,18,12189,Sophia,Wright,130000,1964-02-19,F,3
2007,4,24,15135,Derek,Kumar,90000,1976-02-15,M,1
2007,12,28,20808,Julie,Jai,10000,1959-05-18,F,2
2007,12,29,29407,Samantha,Smith,20000,1980-05-11,F,4
2007,12,3,29283,Jeff,Smith,30000,1953-07-10,M,1
2007,10,23,11424,Pamela,Garcia,80000,1957-12-07,F,2
2007,11,6,12006,Richard,Blue,70000,1966-03-16,M,3
2007,12,13,11498,Arturo,Sun,40000,1978-01-15,M,1
2007,9,26,18695,Aaron,Diaz,90000,1973-11-04,M,2
2007,8,21,16232,Chase,Richardson,40000,1959-10-06,M,2
2007,11,1,23965,Dustin,Shan,10000,1966-07-26,M,2
2007,9,23,12128,Kristy,Munoz,120000,1960-12-16,F,2
2007,8,8,23277,Isaiah,Torres,30000,1961-02-24,M,3
2007,6,15,24504,Eddie,Navarro,40000,1945-08-03,M,1
2007,8,16,28450,Nelson,Martin,10000,1966-02-14,M,3
2007,9,13,27393,Sierra,Hernandez,50000,1946-12-12,F,2
2007,10,28,11623,Angela,Perry,50000,1977-06-27,F,4
2007,8,15,27729,Sophia,Phillips,30000,1982-11-15,F,2
2007,12,21,14195,Clinton,Blanco,130000,1954-05-04,M,4
2007,8,12,21190,Pablo,Rovira Diez,70000,1967-02-23,M,3
2007,11,5,12721,Rebekah,Martinez,30000,1978-01-14,F,2
2007,5,20,18136,Carl,Xie,130000,1960-09-06,M,1
2007,12,15,24116,Pedro,Martinez,40000,1966-11-27,M,1
2007,11,12,13428,Marcus,Ramirez,130000,1968-12-10,M,2
2007,8,7,17993,Richard,Williams,10000,1934-10-17,M,2
2007,11,18,19655,Cindy,Murphy,60000,1980-11-14,F,3
2007,9,17,22278,Mariah,Gray,50000,1969-12-26,F,2
2007,9,12,18908,Krystal,Sun,80000,1958-08-17,F,4
2007,7,23,28201,Tyler,Martinez,80000,1973-09-25,M,2
2007,10,21,17713,David,Johnson,10000,1960-07-11,M,3
2007,10,23,22465,Arturo,Shan,40000,1972-10-10,M,4
2007,8,31,25026,Mitchell,Andersen,20000,1956-05-06,M,2
2007,6,2,21508,Suzanne,Li,120000,1960-03-25,F,1
2007,6,27,19049,Craig,Gutierrez,170000,1950-10-13,M,1
2007,8,30,18485,Devin,Gonzalez,80000,1959-11-21,M,3
2007,10,15,13328,Albert,Serrano,80000,1943-07-17,M,3
2007,5,12,27280,Naomi,Gutierrez,70000,1972-03-07,F,1
2007,11,22,14279,Taylor,Barnes,130000,1962-08-04,F,2
2007,8,25,13696,Katherine,Edwards,40000,1975-11-15,F,3
2007,9,13,12398,Ashley,Clark,40000,1975-07-12,F,1
2007,11,26,25750,Francis,Blanco,40000,1973-03-02,M,3
2007,11,19,17611,Luis,Butler,80000,1969-02-10,M,2
2007,3,19,17722,Jerome,Serrano,20000,1946-11-07,M,1
2007,10,20,22710,Trisha,Zhao,20000,1978-10-10,F,1
2007,8,31,15874,Samuel,Martin,70000,1948-06-12,M,1
2007,7,30,26382,Dale,Xu,130000,1961-11-06,M,1
2007,12,12,12419,Destiny,Bell,30000,1957-06-05,F,1
2007,8,12,24829,Ethan,Patterson,60000,1969-02-24,M,2
2007,12,19,26833,Kelvin,Rai,30000,1970-01-13,M,2
2007,7,11,11454,Melinda,Navarro,80000,1978-04-22,F,1
2007,9,24,11969,Randy,Xu,130000,1962-07-25,M,1
2007,3,12,14224,Tamara,She,110000,1977-09-21,F,1
2007,8,19,11647,Randy,Wu,40000,1973-09-22,M,5
2007,8,1,24994,Lauren,Sanders,60000,1957-06-23,F,2
2007,3,1,14302,April,Beck,70000,1966-07-15,F,1
2007,7,26,29401,Jésus,Gomez,40000,1969-11-01,M,2
2007,12,22,27955,Ramon,Wu,130000,1955-05-28,M,2
2007,8,16,18055,Trevor,Harrison,50000,1971-07-04,M,3
2007,11,7,14213,Autumn,Guo,80000,1979-11-11,F,2
2007,10,14,24392,Molly,Prasad,60000,1960-10-24,F,2
2007,12,4,13885,Brian,Howard,70000,1372-03-28,M,4
2007,8,27,27321,Dylan,Zhang,80000,1957-02-26,M,1
2007,10,19,22138,Alexandra,Brooks,80000,1944-09-11,F,3
2007,9,12,16361,Wyatt,White,40000,1959-05-10,M,4
2007,11,11,18842,James,Gonzalez,40000,1940-07-08,M,2
2007,12,19,29062,Dennis,Liu,20000,1949-04-21,M,1
2007,12,12,17745,Tanya,Suarez,20000,1964-01-14,F,3
2007,8,11,11843,Christy,Nara,50000,1968-11-11,F,2
2007,7,25,11052,Heidi,Lopez,40000,1955-08-07,F,4
2007,12,20,11926,Eduardo,Foster,40000,1982-03-18,M,2
2007,12,4,11520,Jada,Morgan,40000,1959-04-11,F,2
2007,4,30,19257,Dana,Jiménez,10000,1958-01-16,F,1
2007,9,1,12102,Devin,Simmons,70000,1953-06-04,M,3
2007,10,27,12338,Monica,Vance,70000,1980-07-08,F,3
2007,10,23,13980,Margaret,Liu,30000,1983-09-18,F,2
2007,3,20,19046,Shawna,Raje,110000,1950-02-11,F,1
2007,4,20,19423,Maria,Price,20000,1974-08-07,F,1
2007,9,16,13945,Yolanda,Luo,60000,1964-08-14,F,2
2007,8,24,21601,Jacqueline,Bell,70000,1972-02-20,F,4
2007,10,7,22081,Olivia,Clark,100000,1965-04-07,F,1
2007,1,25,14334,Patrick,Murphy,40000,1984-07-25,M,1
2007,9,13,16610,Sydney,Clark,70000,1978-06-23,F,1
2007,7,20,21487,Jacqueline,Ramirez,70000,1953-03-11,F,2
2007,6,12,19916,Katie,Xie,170000,1948-12-06,F,1
2007,12,30,22552,Andrea,Rusko,20000,1966-09-09,F,1
2007,10,18,17720,Deanna,Diaz,30000,1943-05-20,F,3
2007,7,4,11002,Ruben,Torres,60000,1969-08-12,M,1
2007,9,6,14043,Mary,Gonzalez,60000,1961-02-28,F,2
2007,9,25,20948,Xavier,White,30000,1979-07-09,M,1
2007,12,26,15402,Connor,Evans,60000,1958-08-16,M,3
2007,9,3,26407,Ashley,Davis,120000,1956-04-17,F,3
2007,10,30,12814,Casey,Sharma,30000,1971-04-10,F,2
2007,8,6,22693,Darryl,Gao,40000,1966-06-16,M,2
2007,6,28,19943,Walter,Carlson,90000,1952-02-27,M,1
2007,10,21,22768,Aaron,Zhang,60000,1953-07-22,M,4
2007,11,11,12619,Priscilla,Rai,40000,1973-08-07,F,1
2007,7,20,23606,Kenneth,Raje,130000,1959-04-11,M,4
2007,10,25,11649,Ian,White,60000,1973-01-26,M,2
2007,11,16,16984,Rodney,Moreno,40000,1969-01-04,M,3
2007,12,20,20831,Drew,Xu,30000,1965-06-06,M,4
2007,9,9,12318,Kristina,Schmidt,170000,1957-05-03,F,2
2007,5,25,24305,Warren,Chow,100000,1963-10-28,M,1
2007,3,14,12658,Joy,Gomez,170000,1953-01-11,F,1
2007,11,27,20711,Ebony,Sanz,40000,1978-01-05,F,3
2007,11,26,15559,Devin,Flores,60000,1963-05-26,M,2
2007,8,20,12244,Amy,Huang,20000,1984-11-22,F,1
2007,8,23,22492,Jorge,She,20000,1968-07-24,M,3
2007,12,28,11517,Katherine,Bryant,40000,1958-06-20,F,4
2007,9,18,11185,Ashley,Henderson,70000,1948-10-08,F,3
2007,9,9,11738,Elijah,Alexander,60000,1963-10-09,M,3
2007,12,1,16830,Alexandra,Hall,130000,1959-10-21,F,3
2007,10,9,11617,Sean,Brooks,60000,1963-04-04,M,3
2007,11,27,27197,Isaiah,Bell,80000,1970-11-24,M,3
2007,11,2,25842,Cole,Brooks,60000,1943-04-10,M,2
2007,9,7,12318,Kristina,Schmidt,170000,1957-05-03,F,1
2007,9,22,23153,Jenna,Hill,50000,1973-02-15,F,2
2007,3,8,23998,Arturo,Raji,10000,1982-05-26,M,1
2007,8,11,19954,Jose,Carlson,70000,1978-08-03,M,3
2007,7,19,16794,Taylor,Cook,60000,1951-04-20,F,3
2007,11,12,23127,Haley,Hughes,60000,1978-09-09,F,3
2007,11,5,23984,Kelsey,Kennedy,10000,1958-04-15,F,2
2007,11,2,19543,Evan,Torres,70000,1963-07-11,M,2
2007,11,9,19793,Tina,Smith,70000,1961-05-22,F,2
2007,12,8,23891,Jack,Jenkins,50000,1969-10-04,M,1
2007,8,26,11413,Megan,Stewart,80000,1958-04-15,F,3
2007,5,16,15425,Tina,Sai,10000,1948-09-25,F,1
2007,1,14,12492,Brittany,Price,60000,1970-09-04,F,1
2007,9,1,20497,Francisco,Javier Castrejón,30000,1948-03-04,F,1
2007,5,28,27294,Ana,Bradley,70000,1970-08-18,F,1
2007,11,23,11078,Gina,Martin,40000,1978-01-10,F,2
2007,12,7,22571,Armando,Vazquez,10000,1984-02-10,M,4
2007,12,14,15377,Brianna,Jackson,80000,1967-07-05,F,3
